Time,Voltage 2 (V),Current (mA)
2:38:37 PM,0.003,0.1
2:38:38 PM,0.003,0.1
2:38:39 PM,0.003,0.1
2:38:40 PM,0.003,0.1
2:38:41 PM,0.003,0.1
2:38:42 PM,0.003,0.1
2:38:43 PM,0.003,0.1
2:38:44 PM,0.003,0.1
2:38:45 PM,0.003,0.1
2:38:46 PM,0.003,0.1
2:38:47 PM,0.003,0.1
2:38:48 PM,0.003,0.1
2:38:49 PM,0.003,0.1
2:38:50 PM,0.003,0.1
2:38:51 PM,0.003,0.1
2:38:52 PM,0.0035,0.1
2:38:53 PM,0.003,0.2
2:38:54 PM,0.003,0.1
2:38:55 PM,0.003,0.1
2:38:56 PM,0.003,0.2
2:38:57 PM,0.003,0.1
2:38:58 PM,0.003,0.1
2:38:59 PM,0.003,0.2
2:39:00 PM,0.003,0.1
2:39:01 PM,0.003,0.1
2:39:02 PM,0.003,0.1
2:39:03 PM,0.003,0.1
2:39:04 PM,0.003,0.1
2:39:05 PM,0.003,0.1
2:39:06 PM,0.003,0.1
2:39:07 PM,0.003,0.2
2:39:08 PM,0.003,0.1
2:39:09 PM,0.003,0.1
2:39:10 PM,0.003,0.1
2:39:11 PM,0.0035,0.1
2:39:12 PM,0.003,0.1
2:39:13 PM,0.003,0.2
2:39:14 PM,0.003,0.1
2:39:15 PM,0.003,0.1
2:39:16 PM,0.003,0.1
2:39:17 PM,0.003,0.2
2:39:18 PM,0.003,0.1
2:39:19 PM,0.003,0.1
2:39:20 PM,0.003,0.1
2:39:21 PM,0.003,0.2
2:39:22 PM,0.003,0.1
2:39:23 PM,0.003,0.1
2:39:24 PM,0.003,0.1
2:39:25 PM,11.3335,0.2
2:39:26 PM,11.2985,586.7
2:39:27 PM,11.306,586.6
2:39:28 PM,11.3175,586.3
2:39:29 PM,11.281,583.7
2:39:30 PM,0.0035,582.8
2:39:31 PM,0.0035,0.6
2:39:32 PM,0.0035,0.3
2:39:33 PM,0.003,0.2
2:39:34 PM,0.003,0.2
2:39:35 PM,0.003,0.1
2:39:36 PM,0.003,0.2
2:39:37 PM,0.003,0.1
2:39:38 PM,0.003,0.2
2:39:39 PM,0.003,0.2
2:39:40 PM,0.003,0.2
2:39:41 PM,0.003,0.2
2:39:42 PM,0.003,0.2
2:39:43 PM,0.0035,0.1
2:39:44 PM,0.003,0.2
2:39:45 PM,0.003,0.1
2:39:46 PM,0.003,0.1
2:39:47 PM,0.003,0.1
2:39:48 PM,0.003,0.1
2:39:49 PM,0.003,0.1
2:39:50 PM,0.003,0.1
2:39:51 PM,0.003,0.1
2:39:52 PM,0.003,0.1
2:39:53 PM,0.003,0.1
2:39:54 PM,0.003,0.1
2:39:55 PM,0.003,0.1
2:39:56 PM,0.003,0.1
2:39:57 PM,0.003,0.1
2:39:58 PM,0.003,0.1
2:39:59 PM,0.003,0.2
2:40:00 PM,0.003,0.1
2:40:01 PM,0.003,0.1
2:40:02 PM,0.003,0.2
2:40:03 PM,0.003,0.1
2:40:04 PM,0.003,0.1
2:40:05 PM,0.0035,0.1
2:40:06 PM,0.003,0.1
2:40:07 PM,0.003,0.1
2:40:08 PM,0.003,0.1
2:40:09 PM,0.003,0.1
2:40:10 PM,0.003,0.1
2:40:11 PM,0.003,0.1
2:40:12 PM,0.003,0.1
2:40:13 PM,0.003,0.1
2:40:14 PM,0.003,0.1
2:40:15 PM,0.003,0.1
2:40:16 PM,0.003,0.1
2:40:17 PM,0.003,0.1
2:40:18 PM,0.003,0.1
2:40:19 PM,0.003,0.1
2:40:20 PM,0.003,0.1
2:40:21 PM,0.003,0.1
2:40:22 PM,0.003,0.1
2:40:23 PM,0.003,0.2
2:40:24 PM,0.003,0.1
2:40:25 PM,0.003,0.1
2:40:26 PM,0.003,0.1
2:40:27 PM,0.003,0.1
2:40:28 PM,0.003,0.1
2:40:29 PM,0.003,0.1
2:40:30 PM,0.003,0.1
2:40:31 PM,0.003,0.1
2:40:32 PM,0.003,0.1
2:40:33 PM,0.003,0.1
2:40:34 PM,0.003,0.1
2:40:35 PM,0.003,0.1
2:40:36 PM,0.003,0.1
2:40:37 PM,0.003,0.1
2:40:38 PM,0.003,0.1
2:40:39 PM,0.003,0.1
2:40:40 PM,0.003,0.1
2:40:41 PM,0.003,0.1
2:40:42 PM,0.003,0.1
2:40:43 PM,0.003,0.1
2:40:44 PM,0.003,0.1
2:40:45 PM,0.003,0.1
2:40:46 PM,0.003,0.1
2:40:47 PM,0.003,0.2
2:40:48 PM,0.003,0.1
2:40:49 PM,0.003,0.2
2:40:50 PM,0.003,0.1
2:40:51 PM,0.003,0.1
2:40:52 PM,0.003,0.1
2:40:53 PM,0.003,0.2
2:40:54 PM,0.003,0.1
2:40:55 PM,0.0035,0.2
2:40:56 PM,0.003,0.1
2:40:57 PM,0.003,0.1
2:40:58 PM,0.003,0.2
2:40:59 PM,0.003,0.2
2:41:00 PM,0.003,0.1
2:41:01 PM,0.003,0.1
2:41:02 PM,0.003,0.1
2:41:03 PM,0.003,0.1
2:41:04 PM,0.003,0.1
2:41:05 PM,11.348,0.1
2:41:06 PM,11.367,592.4
2:41:07 PM,11.3645,591.4
2:41:08 PM,11.3385,590
2:41:09 PM,11.3495,585.3
2:41:10 PM,11.3385,587.1
2:41:11 PM,0.0035,508.7
2:41:12 PM,0.0035,0.4
2:41:13 PM,0.0035,0.3
2:41:14 PM,0.0035,0.2
2:41:15 PM,0.0035,0.2
2:41:16 PM,0.0035,0.1
2:41:17 PM,0.0035,0.2
2:41:18 PM,0.0035,0.1
2:41:19 PM,0.0035,0.1
2:41:20 PM,0.0035,0.1
2:41:21 PM,0.0035,0.2
2:41:22 PM,0.0035,0.2
2:41:23 PM,0.0035,0.1
2:41:24 PM,0.0035,0.1
2:41:25 PM,0.0035,0.1
2:41:26 PM,0.0035,0.1
2:41:27 PM,0.0035,0.1
2:41:28 PM,0.003,0.1
2:41:29 PM,0.0035,0.1
2:41:30 PM,0.0035,0.1
2:41:31 PM,0.0035,0.2
2:41:32 PM,0.0035,0.2
2:41:33 PM,0.003,0.1
2:41:34 PM,0.0035,0.1
2:41:35 PM,0.0035,0.1
2:41:36 PM,0.0035,0.1
2:41:37 PM,0.003,0.1
2:41:38 PM,0.0035,0.1
2:41:39 PM,0.0035,0.1
2:41:40 PM,0.0035,0.1
2:41:41 PM,0.0035,0.1
2:41:42 PM,0.0035,0.2
2:41:43 PM,0.0035,0.1
2:41:44 PM,0.0035,0.1
2:41:45 PM,0.0035,0
2:41:46 PM,0.0035,0.1
2:41:47 PM,0.0035,0.1
2:41:48 PM,0.0035,0.2
2:41:49 PM,0.0035,0.1
2:41:50 PM,0.0035,0.2
2:41:51 PM,0.0035,0.1
2:41:52 PM,0.0035,0.1
2:41:53 PM,0.0035,0.1
2:41:54 PM,0.0035,0.1
2:41:55 PM,0.0035,0.1
2:41:56 PM,0.0035,0.2
2:41:57 PM,0.0035,0.1
2:41:58 PM,0.0035,0.1
2:41:59 PM,0.0035,0.1
2:42:00 PM,0.0035,0.1
2:42:01 PM,0.0035,0.1
2:42:02 PM,0.0035,0.1
2:42:03 PM,0.0035,0.1
2:42:04 PM,0.0035,0.1
2:42:05 PM,0.0035,0.1
2:42:06 PM,0.0035,0.1
2:42:07 PM,0.0035,0.1
2:42:08 PM,0.0035,0.1
2:42:09 PM,0.0035,0.1
2:42:10 PM,0.0035,0.1
2:42:11 PM,0.0035,0.1
2:42:12 PM,0.0035,0.1
2:42:13 PM,0.0035,0.1
2:42:14 PM,0.0035,0.1
2:42:15 PM,0.0035,0.2
2:42:16 PM,0.0035,0.1
2:42:17 PM,0.0035,0.2
2:42:18 PM,0.0035,0.2
2:42:19 PM,0.0035,0.1
2:42:20 PM,0.0035,0.2
2:42:21 PM,0.0035,0.1
2:42:22 PM,0.0035,0.1
2:42:23 PM,0.0035,0.1
2:42:24 PM,0.0035,0.1
2:42:25 PM,0.0035,0.1
2:42:26 PM,0.003,0.1
2:42:27 PM,0.0035,0.2
2:42:28 PM,0.0035,0.1
2:42:29 PM,0.0035,0.1
2:42:30 PM,0.0035,0.2
2:42:31 PM,0.0035,0.1
2:42:32 PM,0.0035,0.1
2:42:33 PM,0.0035,0.1
2:42:34 PM,0.0035,0.1
2:42:35 PM,0.0035,0.2
2:42:36 PM,0.0035,0.2
2:42:37 PM,0.0035,0.2
2:42:38 PM,0.0035,0.1
2:42:39 PM,0.0035,0.1
2:42:40 PM,0.0035,0.1
2:42:41 PM,0.0035,0.1
2:42:42 PM,0.0035,0.1
2:42:43 PM,0.0035,0.1
2:42:44 PM,0.0035,0.1
2:42:45 PM,0.0035,0.2
2:42:46 PM,0.0035,0.1
2:42:47 PM,0.0035,0.1
2:42:48 PM,0.0035,0.2
2:42:49 PM,11.293,0.1
2:42:50 PM,11.3145,583.9
2:42:51 PM,11.304,587.2
2:42:52 PM,11.303,586.7
2:42:53 PM,11.294,583.7
2:42:54 PM,11.291,584.4
2:42:55 PM,0.003,585
2:42:56 PM,0.003,0.4
2:42:57 PM,0.003,0.3
2:42:58 PM,0.003,0.2
2:42:59 PM,0.003,0.2
2:43:00 PM,0.003,0.2
2:43:01 PM,0.003,0.2
2:43:02 PM,0.003,0.1
2:43:03 PM,0.003,0.1
2:43:04 PM,0.003,0.1
2:43:05 PM,0.003,0.1
2:43:06 PM,0.003,0.1
2:43:07 PM,0.003,0.1
2:43:08 PM,0.003,0.1
2:43:09 PM,0.003,0.1
2:43:10 PM,0.003,0.2
2:43:11 PM,0.003,0.1
2:43:12 PM,0.003,0.1
2:43:13 PM,0.003,0.1
2:43:14 PM,0.003,0.1
2:43:15 PM,0.003,0.2
2:43:16 PM,0.003,0.1
2:43:17 PM,0.003,0.1
2:43:18 PM,0.003,0.1
2:43:19 PM,0.003,0.2
2:43:20 PM,0.003,0.1
2:43:21 PM,0.003,0.1
2:43:22 PM,0.003,0.1
2:43:23 PM,0.003,0.1
2:43:24 PM,0.003,0.1
2:43:25 PM,0.003,0.1
2:43:26 PM,0.003,0.1
2:43:27 PM,0.003,0.1
2:43:28 PM,0.003,0.2
2:43:29 PM,0.003,0.2
2:43:30 PM,0.003,0.1
2:43:31 PM,0.003,0.1
2:43:32 PM,0.003,0.1
2:43:33 PM,0.003,0.2
2:43:34 PM,0.003,0.1
2:43:35 PM,0.003,0.1
2:43:36 PM,0.003,0.1
2:43:37 PM,0.003,0.1
2:43:38 PM,0.003,0.1
2:43:39 PM,0.0035,0.1
2:43:40 PM,0.003,0.1
2:43:41 PM,0.003,0.1
2:43:42 PM,0.003,0.2
2:43:43 PM,0.003,0.1
2:43:44 PM,0.003,0.2
2:43:45 PM,0.003,0.1
2:43:46 PM,0.003,0.1
2:43:47 PM,0.003,0.1
2:43:48 PM,0.003,0.2
2:43:49 PM,0.003,0.1
2:43:50 PM,0.003,0.1
2:43:51 PM,0.003,0.1
2:43:52 PM,0.003,0.1
2:43:53 PM,0.003,0.1
2:43:54 PM,0.003,0.1
2:43:55 PM,0.003,0.2
2:43:56 PM,0.003,0.1
2:43:57 PM,0.003,0.2
2:43:58 PM,0.003,0.1
2:43:59 PM,0.0035,0.1
2:44:00 PM,0.003,0.2
2:44:01 PM,0.003,0.1
2:44:02 PM,0.003,0.2
2:44:03 PM,0.003,0.1
2:44:04 PM,0.003,0.2
2:44:05 PM,0.003,0.1
2:44:06 PM,0.003,0.1
2:44:07 PM,0.003,0.2
2:44:08 PM,0.003,0.1
2:44:09 PM,0.003,0.1
2:44:10 PM,0.003,0.1
2:44:11 PM,0.003,0.1
2:44:12 PM,0.003,0.1
2:44:13 PM,0.003,0.1
2:44:14 PM,0.003,0.2
2:44:15 PM,0.003,0.1
2:44:16 PM,0.003,0.1
2:44:17 PM,0.003,0.1
2:44:18 PM,0.003,0.1
2:44:19 PM,0.003,0.2
2:44:20 PM,0.003,0.1
2:44:21 PM,0.003,0.1
2:44:22 PM,0.003,0.1
2:44:23 PM,0.003,0.1
2:44:24 PM,0.003,0.1
2:44:25 PM,0.003,0.1
2:44:26 PM,0.003,0.1
2:44:27 PM,0.003,0.2
2:44:28 PM,0.003,0.1
2:44:29 PM,0.003,0.1
2:44:30 PM,0.003,0.1
2:44:31 PM,0.003,0.1
2:44:32 PM,0.003,0.1
2:44:33 PM,0.003,0.2
2:44:34 PM,11.268,0.1
2:44:35 PM,11.268,585.3
2:44:36 PM,11.2655,584.7
2:44:37 PM,11.265,584.7
2:44:38 PM,11.2695,584.1
2:44:39 PM,11.269,583.1
2:44:40 PM,0.003,580.6
2:44:41 PM,0.003,0.4
2:44:42 PM,0.003,0.2
2:44:43 PM,0.003,0.2
2:44:44 PM,0.003,0.2
2:44:45 PM,0.003,0.1
2:44:46 PM,0.003,0.2
2:44:47 PM,0.003,0.1
2:44:48 PM,0.003,0.1
2:44:49 PM,0.003,0.1
2:44:50 PM,0.003,0.2
2:44:51 PM,0.003,0.1
2:44:52 PM,0.0035,0.2
2:44:53 PM,0.003,0.1
2:44:54 PM,0.003,0.1
2:44:55 PM,0.003,0.2
2:44:56 PM,0.003,0.2
2:44:57 PM,0.003,0.2
2:44:58 PM,0.003,0.1
2:44:59 PM,0.003,0.1
2:45:00 PM,0.003,0.1
2:45:01 PM,0.003,0.1
2:45:02 PM,0.003,0.1
2:45:03 PM,0.003,0.1
2:45:04 PM,0.003,0.1
2:45:05 PM,0.003,0.1
2:45:06 PM,0.003,0.1
2:45:07 PM,0.003,0.1
2:45:08 PM,0.003,0.1
2:45:09 PM,0.003,0.1
2:45:10 PM,0.003,0.1
2:45:11 PM,0.003,0.1
2:45:12 PM,0.003,0.1
2:45:13 PM,0.003,0.1
2:45:14 PM,0.003,0.1
2:45:15 PM,0.003,0.1
2:45:16 PM,0.003,0.2
2:45:17 PM,0.003,0.1
2:45:18 PM,0.003,0.1
2:45:19 PM,0.003,0.1
2:45:20 PM,0.003,0.1
2:45:21 PM,0.003,0.1
2:45:22 PM,0.003,0.1
2:45:23 PM,0.003,0.1
2:45:24 PM,0.003,0.1
2:45:25 PM,0.003,0.1
2:45:26 PM,0.003,0.1
2:45:27 PM,0.003,0.1
2:45:28 PM,0.003,0.1
2:45:29 PM,0.003,0.1
2:45:30 PM,0.003,0.1
2:45:31 PM,0.003,0.1
2:45:32 PM,0.003,0.1
2:45:33 PM,0.003,0.1
2:45:34 PM,0.003,0.2
2:45:35 PM,0.003,0.1
2:45:36 PM,0.003,0.1
2:45:37 PM,0.003,0.2
2:45:38 PM,0.003,0.1
2:45:39 PM,0.003,0.1
2:45:40 PM,0.003,0.1
2:45:41 PM,0.003,0.1
2:45:42 PM,0.003,0.1
2:45:43 PM,0.003,0.1
2:45:44 PM,0.003,0.1
2:45:45 PM,0.003,0.1
2:45:46 PM,0.003,0.1
2:45:47 PM,0.003,0.1
2:45:48 PM,0.003,0.1
2:45:49 PM,0.003,0.1
2:45:50 PM,0.003,0.1
2:45:51 PM,0.003,0.1
2:45:52 PM,0.003,0.1
2:45:53 PM,0.003,0.1
2:45:54 PM,0.003,0.1
2:45:55 PM,0.003,0.1
2:45:56 PM,0.003,0.1
2:45:57 PM,0.003,0.1
2:45:58 PM,0.003,0.1
2:45:59 PM,0.003,0.1
2:46:00 PM,0.003,0.1
2:46:01 PM,0.0035,0.1
2:46:02 PM,0.003,0.1
2:46:03 PM,0.003,0.1
2:46:04 PM,0.0035,0.1
2:46:05 PM,0.003,0.1
2:46:06 PM,0.003,0.1
2:46:07 PM,0.003,0.1
2:46:08 PM,0.003,0.1
2:46:09 PM,0.003,0.1
2:46:10 PM,0.003,0.1
2:46:11 PM,0.003,0.2
2:46:12 PM,0.003,0.1
2:46:13 PM,0.003,0.1
2:46:14 PM,0.003,0.1
2:46:15 PM,0.003,0.1
2:46:16 PM,0.003,0.1
2:46:17 PM,0.003,0.1
2:46:18 PM,0.003,0.2
2:46:19 PM,0.003,0.2
2:46:20 PM,0.003,0.1
2:46:21 PM,0.003,0.1
2:46:22 PM,11.248,0.2
2:46:23 PM,11.2615,585
2:46:24 PM,11.2545,581
2:46:25 PM,11.25,583.8
2:46:26 PM,10.6615,581.2
2:46:27 PM,0.003,568.6
2:46:28 PM,0.003,0.3
2:46:29 PM,0.003,0.2
2:46:30 PM,0.003,0.2
2:46:31 PM,0.003,0.1
2:46:32 PM,0.003,0.2
2:46:33 PM,0.003,0.1
2:46:34 PM,0.003,0.1
2:46:35 PM,0.003,0.1
2:46:36 PM,0.003,0.1
2:46:37 PM,0.003,0.1
2:46:38 PM,0.003,0.1
2:46:39 PM,0.003,0.1
2:46:40 PM,0.003,0.1
2:46:41 PM,0.003,0.2
2:46:42 PM,0.003,0.1
2:46:43 PM,0.003,0.1
2:46:44 PM,0.003,0.2
2:46:45 PM,0.003,0.1
2:46:46 PM,0.003,0.1
2:46:47 PM,0.003,0.1
2:46:48 PM,0.003,0.1
2:46:49 PM,0.003,0.1
2:46:50 PM,0.003,0.1
2:46:51 PM,0.003,0.1
2:46:52 PM,0.003,0.1
2:46:53 PM,0.003,0.1
2:46:54 PM,0.003,0.1
2:46:55 PM,0.003,0.2
2:46:56 PM,0.003,0.2
2:46:57 PM,0.003,0.1
2:46:58 PM,0.003,0.2
2:46:59 PM,0.003,0.1
2:47:00 PM,0.003,0.1
2:47:01 PM,0.003,0.2
2:47:02 PM,0.003,0.1
2:47:03 PM,0.003,0.1
2:47:04 PM,0.003,0.2
2:47:05 PM,0.003,0.1
2:47:06 PM,0.003,0.1
2:47:07 PM,0.003,0.1
2:47:08 PM,0.003,0.2
2:47:09 PM,0.003,0.1
2:47:10 PM,0.003,0.1
2:47:11 PM,0.003,0.1
2:47:12 PM,0.003,0.1
2:47:13 PM,0.003,0.2
2:47:14 PM,0.003,0.1
2:47:15 PM,0.003,0.1
2:47:16 PM,0.003,0.2
2:47:17 PM,0.003,0.1
2:47:18 PM,0.003,0.2
2:47:19 PM,0.003,0.1
2:47:20 PM,0.003,0.1
2:47:21 PM,0.003,0.1
2:47:22 PM,0.003,0.1
2:47:23 PM,0.003,0.1
2:47:24 PM,0.003,0.2
2:47:25 PM,0.003,0.1
2:47:26 PM,0.003,0.1
2:47:27 PM,0.003,0.1
2:47:28 PM,0.003,0.1
2:47:29 PM,0.003,0.1
2:47:30 PM,0.003,0.2
2:47:31 PM,0.003,0.1
2:47:32 PM,0.003,0.1
2:47:33 PM,0.003,0.1
2:47:34 PM,0.003,0.2
2:47:35 PM,0.003,0.1
2:47:36 PM,0.003,0.2
2:47:37 PM,0.003,0.1
2:47:38 PM,0.003,0.1
2:47:39 PM,0.003,0.1
2:47:40 PM,0.003,0.1
2:47:41 PM,0.003,0.1
2:47:42 PM,0.003,0.1
2:47:43 PM,0.003,0.1
2:47:44 PM,0.003,0.1
2:47:45 PM,0.003,0.1
2:47:46 PM,0.003,0.1
2:47:47 PM,0.003,0.1
2:47:48 PM,0.003,0
2:47:49 PM,0.003,0.1
2:47:50 PM,0.003,0.1
2:47:51 PM,0.003,0.1
2:47:52 PM,0.003,0.1
2:47:53 PM,0.003,0.1
2:47:54 PM,0.003,0.1
2:47:55 PM,0.003,0.1
2:47:56 PM,0.003,0.1
2:47:57 PM,0.003,0.1
2:47:58 PM,0.003,0.1
2:47:59 PM,0.003,0.1
2:48:00 PM,0.003,0.1
2:48:01 PM,0.003,0
2:48:02 PM,0.003,0.1
2:48:03 PM,11.2325,0.1
2:48:04 PM,11.2565,289.7
2:48:05 PM,11.2485,584.9
2:48:06 PM,11.253,584.8
2:48:07 PM,11.2415,584.8
2:48:08 PM,11.238,583.6
2:48:09 PM,0.003,580.3
2:48:10 PM,0.003,0.4
2:48:11 PM,0.003,0.3
2:48:12 PM,0.003,0.1
2:48:13 PM,0.003,0.2
2:48:14 PM,0.003,0.2
2:48:15 PM,0.003,0.2
2:48:16 PM,0.003,0.1
2:48:17 PM,0.003,0.1
2:48:18 PM,0.003,0.1
2:48:19 PM,0.0035,0.1
2:48:20 PM,0.003,0.1
2:48:21 PM,0.003,0.1
2:48:22 PM,0.003,0.1
2:48:23 PM,0.003,0.1
2:48:24 PM,0.003,0.1
2:48:25 PM,0.003,0.1
2:48:26 PM,0.003,0.1
2:48:27 PM,0.003,0.1
2:48:28 PM,0.003,0.2
2:48:29 PM,0.003,0.1
2:48:30 PM,0.003,0.2
2:48:31 PM,0.003,0.1
2:48:32 PM,0.003,0.1
2:48:33 PM,0.003,0.1
2:48:34 PM,0.003,0.1
2:48:35 PM,0.003,0.1
2:48:36 PM,0.003,0.1
2:48:37 PM,0.003,0.1
2:48:38 PM,0.0035,0.1
2:48:39 PM,0.003,0.1
2:48:40 PM,0.003,0.1
2:48:41 PM,0.003,0.1
2:48:42 PM,0.003,0.1
2:48:43 PM,0.003,0.1
2:48:44 PM,0.003,0.1
2:48:45 PM,0.003,0.1
2:48:46 PM,0.003,0.2
2:48:47 PM,0.003,0.1
2:48:48 PM,0.003,0.1
2:48:49 PM,0.003,0.1
2:48:50 PM,0.003,0
2:48:51 PM,0.003,0.1
2:48:52 PM,0.003,0.1
2:48:53 PM,0.003,0.1
2:48:54 PM,0.003,0.1
2:48:55 PM,0.003,0.1
2:48:56 PM,0.003,0.1
2:48:57 PM,0.003,0.1
2:48:58 PM,0.003,0.1
2:48:59 PM,0.003,0.1
2:49:00 PM,0.003,0.1
2:49:01 PM,0.003,0.1
2:49:02 PM,0.003,0.1
2:49:03 PM,0.003,0.1
2:49:04 PM,0.003,0.1
2:49:05 PM,0.0035,0.1
2:49:06 PM,0.003,0.1
2:49:07 PM,0.003,0.1
2:49:08 PM,0.003,0.1
2:49:09 PM,0.003,0.1
2:49:10 PM,0.003,0.1
2:49:11 PM,0.003,0.1
2:49:12 PM,0.003,0.1
2:49:13 PM,0.003,0.1
2:49:14 PM,0.003,0.1
2:49:15 PM,0.003,0.1
2:49:16 PM,0.003,0.1
2:49:17 PM,0.003,0.1
2:49:18 PM,0.003,0.1
2:49:19 PM,0.003,0.1
2:49:20 PM,0.003,0.1
2:49:21 PM,0.003,0.1
2:49:22 PM,0.003,0.1
2:49:23 PM,0.003,0.1
2:49:24 PM,0.003,0.1
2:49:25 PM,0.003,0.1
2:49:26 PM,0.003,0.1
2:49:27 PM,0.0035,0.1
2:49:28 PM,0.003,0.1
2:49:29 PM,0.003,0.1
2:49:30 PM,0.003,0
2:49:31 PM,0.003,0.1
2:49:32 PM,0.003,0.1
2:49:33 PM,0.003,0.1
2:49:34 PM,0.003,0.1
2:49:35 PM,0.003,0.1
2:49:36 PM,0.003,0.1
2:49:37 PM,0.003,0.1
2:49:38 PM,0.003,0.1
2:49:39 PM,0.003,0.1
2:49:40 PM,0.003,0.1
2:49:41 PM,0.003,0.1
2:49:42 PM,0.003,0.1
2:49:43 PM,0.003,0.1
2:49:44 PM,0.003,0.1
